entity_id,tx_cnt,amt_mean,amt_median,amt_std,amt_skew,amt_kurt,amt_q025,amt_q05,amt_q95,amt_q975,ref_count,ref_vol,acq_curr_differs,uniq_curr,loc_cur_ratio,dates_spread,uniq_days,holiday_ratio,weekend_ratio,uniq_pans_ratio,non_loc_pans_ratio,tx_online_ratio,vol_chg_q2,vol_chg_q3,vol_chg_q4,ref_pct,ref_vol_pct,vel_purch_cnt,vel_purch_vol,vel_ref_cnt,vel_ref_vol,num_outlets
EID-1000,6470,7.242018547140623,6.44,4.485228259115642,4.756882989157522,69.30266611838222,2.17,2.6860000000000035,15.340999999999985,18.249249999999975,0.0,0.0,0.0,1,1.0,125,125,0.033075734157650694,0.25734157650695516,0.38608964451313754,0.051362201959346265,0.0001545595054095827,0.0,18.772293490080326,-0.1979866894598229,0.0,0.0,51.76,374.8468799999987,0.0,0.0,1
EID-1009,92595,8.385648901128459,5.37,8.522884021708588,3.112332714626851,24.285752582671176,1.48,1.97,27.14,30.68,0.0,0.0,0.0,1,1.0,329,329,0.03571467141854312,0.2793347372968303,0.4598304444084454,0.11954085733540898,0.00028079269938981584,-0.0007505213242976483,0.021374593981946965,-0.4970783946817492,0.0,0.0,281.4437689969605,2360.088632218813,0.0,0.0,21
EID-1091,3034,53.12301252471986,46.2,34.7028486886926,1.8101423855063759,5.896357532106968,10.978250000000001,12.57,116.51099999999995,137.60749999999987,0.0,0.0,0.0,1,1.0,67,67,0.028345418589321027,0.3938694792353329,0.8546473302570864,0.19093169089149598,0.0006591957811470006,0.0,0.0,0.0,0.0,0.0,45.28358208955224,2405.600298507464,0.0,0.0,2
EID-1095,1074,7.265474860335185,5.85,7.301510957510633,10.499375698975273,137.6794491907455,4.32,4.44,10.250499999999997,13.345499999999971,0.0,0.0,0.0,1,1.0,329,267,0.0111731843575419,0.08659217877094973,0.4553072625698324,0.14875558745912354,0.0,-0.3872157091405971,-0.29575413893360736,-0.412384078393374,0.0,0.0,3.264437689969605,23.717689969604827,0.0,0.0,3
EID-1117,5,17.926,22.15,10.009322154871429,-1.0895169874349495,-0.047058998796941864,3.667,4.724,26.106,26.193,0.0,0.0,0.0,1,1.0,237,2,0.2,0.8,1.0,0.0,0.0,0.0,4.800455235204856,0.0,0.0,0.0,0.02109704641350211,0.3781856540084388,0.0,0.0,5
EID-1138,41108,7.7940486036783785,6.7,6.744432364556986,41.29087744391182,3175.4978756203454,3.31,4.0,16.13,19.15649999999994,0.0,0.0,0.0,1,1.0,329,329,0.03714605429600078,0.2895786708183322,0.3725308942298336,0.04833598674032025,2.4326165223314197e-05,0.013230385959972724,0.004166922172680332,-0.3754330779503787,0.0,0.0,124.94832826747721,973.8533434650783,0.0,0.0,1
EID-1147,102321,7.272521965187973,5.63,13.774769193993736,29.780603465066,1850.2997355618263,2.57,3.3,12.86,16.73,6.0,781.3999999999999,0.0,1,1.0,329,329,0.020846160612191047,0.14581561947205363,0.3125458117102061,0.2353295974665941,0.007838078204865082,-0.014783307773309606,-0.12428872334778507,-0.37552567019833927,5.8635550734410276e-05,0.0010489813899371263,311.0060790273556,2261.7985410334304,0.0182370820668693,2.375075987841945,31
EID-1215,660,143.97004545454553,40.235,264.61931972022313,4.587755570981145,29.255599625502605,15.1995,16.197499999999998,586.6029999999998,787.8237499999999,0.0,0.0,0.0,1,1.0,328,251,0.045454545454545456,0.3712121212121212,0.8575757575757575,0.03603076216712575,0.0,-0.11355561964831973,0.9349580573292064,-0.48052154257518565,0.0,0.0,2.0121951219512195,289.69582317073184,0.0,0.0,6
EID-1263,228200,7.438702541630383,6.67,10.156476452887038,22.787312507669217,799.2192218542823,2.19,2.53,13.17,15.8,0.0,0.0,0.0,1,1.0,328,225,0.0,0.0,0.13772129710780018,0.09814353919444241,0.0022655565293602103,0.09021926009706838,0.01106444929634054,-0.4371614597581044,0.0,0.0,695.7317073170732,5175.341219512358,0.0,0.0,6
EID-1264,77532,6.6375197337875775,5.55,10.560295006445973,33.890543879312524,1871.892744671137,1.84,2.2,12.26449999999997,14.75,0.0,0.0,0.0,1,1.0,328,225,0.0,0.0,0.11455914977041738,0.10300247679343477,0.0018315018315018315,0.06094408946954055,0.008898454193881244,-0.3913359466883298,0.0,0.0,236.3780487804878,1568.9639634146904,0.0,0.0,4
EID-1270,5818263,10.30896950688687,7.23,14.05017841979642,180.69262659166196,98633.61408752667,2.59,3.03,33.52,36.84,1065.0,25880.720000000125,0.0,1,1.0,329,329,0.03303477343667689,0.26086204765924126,0.15627292887928923,0.21070504398504364,0.030656400372413555,0.048170482195572184,0.05768347067683299,-0.36097484505812794,0.000183010821868092,0.000431300933992825,17684.689969604864,182310.9296354046,3.237082066869301,78.66480243161132,196
EID-1277,23394,7.369407112934785,6.45,6.091458774967142,25.77915435134158,1518.383809486463,2.2,3.55,15.103499999999984,18.703499999999984,0.0,0.0,0.0,1,1.0,329,329,0.027571172095409078,0.27502778490211166,0.4070701889373344,0.12060151319170465,4.274600324869625e-05,0.09819507827081986,0.7909950409066191,-0.3649458756682511,0.0,0.0,71.1063829787234,524.0118844984692,0.0,0.0,2
